id,value_a,value_b,value_c,category,flag,text_field
0,104.57075619631647,514.1021628582549,358.3209606755888,D,0,Record_0 description
1,84.40023840639256,571.929878719929,215.36856266880625,D,0,Record_1 description
2,111.25676793709685,382.2183507333051,37.97774778429062,A,0,Record_2 description
3,1993.1620970440113,477.17614700899605,363.1161089819182,C,0,Record_3 description
4,70.73447217019245,566.3322636303296,777.4740420594102,C,0,Record_4 description
5,80.46730739706523,505.2480118674075,40.106978492096914,C,0,Record_5 description
6,101.91760604750928,617.3867049661984,121.23793228751548,C,0,Record_6 description
7,95.25636111484627,373.92613134504654,40.469925082075,A,0,Record_7 description
8,99.74798263743567,364.7998585643094,458.1025284746916,B,0,Record_8 description
9,87.2043410863963,561.5749213298175,37.14409356652852,D,0,Record_9 description
10,113.19096962294243,569.264577194622,40.001105363803525,A,0,Record_10 description
11,111.66687903143422,484.53999945345333,465.08877944166346,D,0,Record_11 description
12,100.99046046341824,532.0315520036579,94.33929913883887,A,0,Record_12 description
13,116.90861810452049,559.6165582105125,526.9941537574823,D,0,Record_13 description
14,107.01264013378068,434.8909435318603,12.855541088952766,A,0,Record_14 description
15,87.11061305675142,443.45212999605604,269.39543882805276,A,0,Record_15 description
16,105.53126176123749,515.1780943358909,244.49743369692948,C,0,Record_16 description
17,85.61676098756502,572.3271167914976,55.41539403518101,D,0,Record_17 description
18,113.17675451960909,406.7234458913612,13.740289395734711,A,0,Record_18 description
19,99.2511113352062,484.1641894451985,2.0560173493666896,B,0,Record_19 description
20,97.2270645468211,480.4610694636449,360.5452022788673,B,0,Record_20 description
21,89.78605683394088,533.4367284034212,511.0605564912838,D,0,Record_21 description
22,118.33812008011046,499.3041303992933,164.08310938165206,B,0,Record_22 description
23,2800.1196150390515,456.32931329577127,86.43337542882891,A,0,Record_23 description
24,93.57508266755339,599.8852624605925,13.850598798118416,D,0,Record_24 description
25,94.71799674267656,456.85940147033443,134.34019099295332,A,0,Record_25 description
26,107.98463778330023,-1998.6456856889604,593.9900933312471,B,0,Record_26 description
27,105.48166096546117,372.68018912643015,393.3905536210332,A,0,Record_27 description
28,106.19098917393983,442.9099298523284,158.44146234397235,B,0,Record_28 description
29,106.46231504511825,541.286086107124,20.411573904496926,D,0,Record_29 description
30,132.12471401305692,525.6481565083888,184.7754589478913,A,0,Record_30 description
31,93.90377475423077,547.9613592052609,20.79203072028361,C,0,Record_31 description
32,92.31635906392694,544.0785828756536,429.01007548130394,C,0,Record_32 description
33,87.79340907628183,-2616.5710522093236,354.3311077110357,C,1,Record_33 description
34,109.23969133863244,440.17129380424717,349.1547422649998,A,0,Record_34 description
35,1009.0040747342166,370.44610052521693,1.2993580445508326,B,0,Record_35 description
36,98.29078813517687,415.9557603142781,42.59765922699071,A,0,Record_36 description
37,87.39765284556208,443.70785313347267,355.0288353832546,D,0,Record_37 description
38,87.6327817646314,422.0538450706471,151.9309846189218,D,0,Record_38 description
39,109.75889181737051,507.4928678115883,194.96009259197922,B,0,Record_39 description
40,111.14881256805164,600.2123924445617,79.31830889649923,C,0,Record_40 description
41,108.14731402457792,623.1727258375931,291.3908129981849,A,0,Record_41 description
42,90.01735439066958,540.3446801477284,164.67638748793513,D,0,Record_42 description
43,103.4824198460008,671.3017772363212,217.2290895764844,D,0,Record_43 description
44,101.75028713711092,471.49015547468645,107.156469646072,A,0,Record_44 description
45,103.2803289509352,369.3984766398059,61.44731697024331,C,0,Record_45 description
46,113.07143166922285,584.2542454310535,3.2653460750855903,A,0,Record_46 description
47,103.35393323162023,352.91244866007503,13.502723619896873,C,0,Record_47 description
48,110.18370344607843,439.5997581840157,33.91415948994576,C,0,Record_48 description
49,101.01368604233338,541.6089785938237,8.517475659739809,B,1,Record_49 description
50,104.33679098034976,491.80948159609756,304.65556665814717,B,0,Record_50 description
51,109.4693233875781,484.7237789702795,257.22620955744895,C,0,Record_51 description
52,78.14266270216501,405.5367973743995,67.30514054986685,A,0,Record_52 description
53,95.20493175464048,499.13580884533303,171.53138430839635,A,0,Record_53 description
54,92.94441018560806,580.2929990990233,155.00752661676017,B,0,Record_54 description
55,90.41683227634987,501.5974333228815,433.3902528640806,B,0,Record_55 description
56,95.87286623159974,433.5819296287151,23.957514366401597,B,0,Record_56 description
57,122.42411966851594,400.19692315221357,616.6922878393866,B,0,Record_57 description
58,1594.0124452809555,435.2324333635537,3.5009237794630117,A,0,Record_58 description
59,114.52417531887221,531.3867001931487,261.8802077960259,C,0,Record_59 description
60,74.75695342576293,527.4881809887768,20.45435104703642,D,0,Record_60 description
61,94.97672455021338,435.9594319523465,299.64887501303383,B,0,Record_61 description
62,102.44129597657508,323.13924624143533,45.18722335404425,C,0,Record_62 description
63,108.79333497038917,533.6010210937732,76.22513648127143,A,0,Record_63 description
64,110.66839869689282,-2638.488591820302,473.58528944402707,B,0,Record_64 description
